Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MMUS;Capacidad_MW;Latitud;Longitud
Región de Valparaíso;NA;Titular1484;Nombre1484;Solar;11;7.4;NA;NA
Región de Valparaíso;NA;Titular1485;Nombre1485;Solar;12;11.41;NA;NA
Región de Valparaíso;NA;Titular1486;Nombre1486;Solar;10;10.88;NA;NA
Región de Valparaíso;NA;Titular1487;Nombre1487;Solar;15;13.3;NA;NA
Región de Valparaíso;NA;Titular1488;Nombre1488;Solar;6;6.295;NA;NA
Región de Valparaíso;NA;Titular1489;Nombre1489;Solar;10.7;10.52;NA;NA
Región de Valparaíso;NA;Titular1490;Nombre1490;Solar;10;11.1;NA;NA
Región de Valparaíso;NA;Titular1491;Nombre1491;Solar;11;8.73;NA;NA
Región de Valparaíso;NA;Titular1492;Nombre1492;Solar;3.1;2.3;NA;NA
Región de Valparaíso;NA;Titular1493;Nombre1493;Solar;70;105.41;NA;NA
Región de Valparaíso;NA;Titular1494;Nombre1494;Solar;3.1;2.36376;NA;NA
Región de Valparaíso;NA;Titular1495;Nombre1495;Solar;12;12.66;NA;NA
Región de Valparaíso;NA;Titular1496;Nombre1496;Solar;10;8.16;NA;NA
Región de Valparaíso;NA;Titular1497;Nombre1497;Solar;15;13.3;NA;NA
Región de Valparaíso;NA;Titular1498;Nombre1498;Solar;85;127.7;NA;NA
Región de Valparaíso;NA;Titular1499;Nombre1499;Solar;385.3;130;NA;NA
Región de Valparaíso;NA;Titular1500;Nombre1500;Solar;3.5;4.04;NA;NA
Región de Valparaíso;NA;Titular1501;Nombre1501;Solar;10.7;10.52;NA;NA
Región de Valparaíso;NA;Titular1502;Nombre1502;Solar;125;70;NA;NA
Región de Valparaíso;NA;Titular1503;Nombre1503;Solar;15;9;NA;NA
Región de Valparaíso;NA;Titular1504;Nombre1504;Solar;8.1;10.3;NA;NA
Región de Valparaíso;NA;Titular1505;Nombre1505;Solar;5;5.1;NA;NA
Región de Valparaíso;NA;Titular1506;Nombre1506;Solar;116;140.83;NA;NA
Región de Valparaíso;NA;Titular1507;Nombre1507;Solar;9.9;11;NA;NA
Región de Valparaíso;NA;Titular1508;Nombre1508;Solar;10;10.61;NA;NA
Región de Valparaíso;NA;Titular1509;Nombre1509;Solar;3.5;4.04;NA;NA
Región de Valparaíso;NA;Titular1510;Nombre1510;Solar;3.1;2.3;NA;NA
Región de Valparaíso;NA;Titular1511;Nombre1511;Solar;4.3;3.48;NA;NA
Región de Valparaíso;NA;Titular1512;Nombre1512;Solar;10;10.88;NA;NA
Región de Valparaíso;NA;Titular1513;Nombre1513;Solar;8;10.5;NA;NA
Región de Valparaíso;NA;Titular1514;Nombre1514;Solar;75;68.32;NA;NA
Región de Valparaíso;NA;Titular1515;Nombre1515;Solar;10;10.61;NA;NA
Región de Valparaíso;NA;Titular1516;Nombre1516;Solar;12.3;11.9;NA;NA
Región de Valparaíso;NA;Titular1517;Nombre1517;Solar;7.5;7.01568;NA;NA
Región de Valparaíso;NA;Titular1518;Nombre1518;Solar;9.9;11;NA;NA
Región de Valparaíso;NA;Titular1519;Nombre1519;Solar;350;349.245;NA;NA
Región de Valparaíso;NA;Titular1520;Nombre1520;Solar;11;11.7;NA;NA
Región de Valparaíso;NA;Titular1521;Nombre1521;Solar;8;8;NA;NA
Región de Valparaíso;NA;Titular1522;Nombre1522;Solar;10;10.61;NA;NA
Región de Valparaíso;NA;Titular1523;Nombre1523;Solar;7.5;7.01568;NA;NA
Región de Valparaíso;NA;Titular1524;Nombre1524;Solar;40;9;NA;NA
Región de Valparaíso;NA;Titular1525;Nombre1525;Solar;15;13.3;NA;NA
Región de Valparaíso;NA;Titular1526;Nombre1526;Solar;11.8;11.75;NA;NA
Región de Valparaíso;NA;Titular1527;Nombre1527;Solar;10.5;11.6;NA;NA
Región de Valparaíso;NA;Titular1528;Nombre1528;Solar;9.9;11;NA;NA
Región de Valparaíso;NA;Titular1529;Nombre1529;Solar;11;11.7;NA;NA
Región de Valparaíso;NA;Titular1530;Nombre1530;Solar;3.1;2.3;NA;NA
Región de Valparaíso;NA;Titular1531;Nombre1531;Solar;7.9;6;NA;NA
Región de Valparaíso;NA;Titular1532;Nombre1532;Solar;10;8.16;NA;NA
Región de Valparaíso;NA;Titular1533;Nombre1533;Solar;3.1;2.3;NA;NA
Región de Valparaíso;NA;Titular1534;Nombre1534;Solar;40;55;NA;NA
Región del Biobío;NA;Titular1535;Nombre1535;Eólica;25;14.4;NA;NA
Región del Biobío;NA;Titular1536;Nombre1536;Eólica;230;184.8;NA;NA
Región del Biobío;NA;Titular1537;Nombre1537;Eólica;156;95.2;NA;NA
Región del Biobío;NA;Titular1538;Nombre1538;Eólica;30;21;NA;NA
Región del Biobío;NA;Titular1539;Nombre1539;Eólica;280;198;NA;NA
Región del Biobío;NA;Titular1540;Nombre1540;Eólica;224;107.5;NA;NA
Región del Biobío;NA;Titular1541;Nombre1541;Eólica;11.3;11.2;NA;NA
Región del Biobío;NA;Titular1542;Nombre1542;Eólica;200;58.8;NA;NA
Región del Biobío;NA;Titular1543;Nombre1543;Eólica;230;208.8;NA;NA
Región del Biobío;NA;Titular1544;Nombre1544;Eólica;570;475.2;NA;NA
Región del Biobío;NA;Titular1545;Nombre1545;Eólica;230;184.8;NA;NA
Región del Biobío;NA;Titular1546;Nombre1546;Eólica;280;198;NA;NA
Región del Biobío;NA;Titular1547;Nombre1547;Eólica;230;184.8;NA;NA
Región del Biobío;NA;Titular1548;Nombre1548;Eólica;25;14.4;NA;NA
Región del Biobío;NA;Titular1549;Nombre1549;Eólica;570;475.2;NA;NA
Región del Biobío;NA;Titular1550;Nombre1550;Eólica;150;68;NA;NA
Región del Biobío;NA;Titular1551;Nombre1551;Eólica;17;16.8;NA;NA
Región del Biobío;NA;Titular1552;Nombre1552;Eólica;365;302.4;NA;NA
Región del Biobío;NA;Titular1553;Nombre1553;Eólica;230;184.8;NA;NA
Región del Biobío;NA;Titular1554;Nombre1554;Eólica;230;186;NA;NA
Región del Biobío;NA;Titular1555;Nombre1555;Eólica;154;72;NA;NA
Región del Biobío;NA;Titular1556;Nombre1556;Eólica;25;14.4;NA;NA
Región del Biobío;NA;Titular1557;Nombre1557;Eólica;156;95.2;NA;NA
Región del Biobío;NA;Titular1558;Nombre1558;Eólica;570;475.2;NA;NA
Región del Biobío;NA;Titular1559;Nombre1559;Eólica;250;215;NA;NA
Región del Biobío;NA;Titular1560;Nombre1560;Eólica;30;21;NA;NA
Región del Biobío;NA;Titular1561;Nombre1561;Eólica;11.3;11.2;NA;NA
Región del Biobío;NA;Titular1562;Nombre1562;Eólica;570;475.2;NA;NA
Región del Biobío;NA;Titular1563;Nombre1563;Eólica;230;208.8;NA;NA
Región del Biobío;NA;Titular1564;Nombre1564;Eólica;17;16.8;NA;NA
Región del Biobío;NA;Titular1565;Nombre1565;Eólica;156;95.2;NA;NA
Región del Biobío;NA;Titular1566;Nombre1566;Eólica;365;302.4;NA;NA
Región del Biobío;NA;Titular1567;Nombre1567;Eólica;250;215;NA;NA
Región del Biobío;NA;Titular1568;Nombre1568;Eólica;156;95.2;NA;NA
Región del Biobío;NA;Titular1569;Nombre1569;Eólica;25;14.4;NA;NA
Región del Biobío;NA;Titular1570;Nombre1570;Eólica;280;198;NA;NA
Región del Biobío;NA;Titular1571;Nombre1571;Eólica;154;72;NA;NA
Región del Biobío;NA;Titular1572;Nombre1572;Eólica;11.3;11.2;NA;NA
Región del Biobío;NA;Titular1573;Nombre1573;Eólica;224;107.5;NA;NA
Región del Biobío;NA;Titular1574;Nombre1574;Eólica;154;72;NA;NA
Región del Biobío;NA;Titular1575;Nombre1575;Eólica;230;186;NA;NA
Región del Biobío;NA;Titular1576;Nombre1576;Eólica;230;186;NA;NA
Región del Biobío;NA;Titular1577;Nombre1577;Eólica;224;107.5;NA;NA
Región del Biobío;NA;Titular1578;Nombre1578;Eólica;224;107.5;NA;NA
Región del Biobío;NA;Titular1579;Nombre1579;Eólica;89;68.4;NA;NA
Región del Biobío;NA;Titular1580;Nombre1580;Eólica;570;475.2;NA;NA
Región del Biobío;NA;Titular1581;Nombre1581;Eólica;200;58.8;NA;NA
Región del Biobío;NA;Titular1582;Nombre1582;Eólica;154;72;NA;NA
Región del Biobío;NA;Titular1583;Nombre1583;Eólica;224;107.5;NA;NA
Región del Biobío;NA;Titular1584;Nombre1584;Eólica;230;186;NA;NA
Región del Biobío;NA;Titular1585;Nombre1585;Eólica;224;107.5;NA;NA
Región del Biobío;NA;Titular1586;Nombre1586;Eólica;11.3;11.2;NA;NA
Región del Biobío;NA;Titular1587;Nombre1587;Eólica;280;198;NA;NA
Región del Biobío;NA;Titular1588;Nombre1588;Eólica;230;208.8;NA;NA
Región del Biobío;NA;Titular1589;Nombre1589;Eólica;154;72;NA;NA
Región del Biobío;NA;Titular1590;Nombre1590;Hidro;17;5.8;NA;NA
Región del Biobío;NA;Titular1591;Nombre1591;Hidro;420;169.8;NA;NA
Región del Biobío;NA;Titular1592;Nombre1592;Hidro;17;5.8;NA;NA
Región del Biobío;NA;Titular1593;Nombre1593;Hidro;3;3;NA;NA
Región del Biobío;NA;Titular1594;Nombre1594;Hidro;3.2;1.2;NA;NA
Región del Biobío;NA;Titular1595;Nombre1595;Hidro;420;154.4;NA;NA
Región del Biobío;NA;Titular1596;Nombre1596;Hidro;9.7;3.3;NA;NA
Región del Biobío;NA;Titular1597;Nombre1597;Hidro;9.7;3.3;NA;NA
Región del Biobío;NA;Titular1598;Nombre1598;Hidro;420;154.4;NA;NA
Región del Biobío;NA;Titular1599;Nombre1599;Hidro;3;3;NA;NA
Región del Biobío;NA;Titular1600;Nombre1600;Hidro;420;169.8;NA;NA
Región del Biobío;NA;Titular1601;Nombre1601;Hidro;9.7;3.3;NA;NA
Región del Biobío;NA;Titular1602;Nombre1602;Hidro;3;3;NA;NA
Región del Biobío;NA;Titular1603;Nombre1603;Hidro;9.7;3.3;NA;NA
Región del Biobío;NA;Titular1604;Nombre1604;Hidro;9.7;3.3;NA;NA
Región del Biobío;NA;Titular1605;Nombre1605;Hidro;17;5.8;NA;NA
Región del Biobío;NA;Titular1606;Nombre1606;Hidro;9.7;3.3;NA;NA
Región del Biobío;NA;Titular1607;Nombre1607;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1608;Nombre1608;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1609;Nombre1609;Solar;11;11;NA;NA
Región del Biobío;NA;Titular1610;Nombre1610;Solar;11;11;NA;NA
Región del Biobío;NA;Titular1611;Nombre1611;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1612;Nombre1612;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1613;Nombre1613;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1614;Nombre1614;Solar;17;18.3;NA;NA
Región del Biobío;NA;Titular1615;Nombre1615;Solar;10;10.87;NA;NA
Región del Biobío;NA;Titular1616;Nombre1616;Solar;10;9;NA;NA
Región del Biobío;NA;Titular1617;Nombre1617;Solar;12;10;NA;NA
Región del Biobío;NA;Titular1618;Nombre1618;Solar;20;11.65;NA;NA
Región del Biobío;NA;Titular1619;Nombre1619;Solar;10;10.53;NA;NA
Región del Biobío;NA;Titular1620;Nombre1620;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1621;Nombre1621;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1622;Nombre1622;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1623;Nombre1623;Solar;7;6.77;NA;NA
Región del Biobío;NA;Titular1624;Nombre1624;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1625;Nombre1625;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1626;Nombre1626;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1627;Nombre1627;Solar;11;11.04;NA;NA
Región del Biobío;NA;Titular1628;Nombre1628;Solar;12;10;NA;NA
Región del Biobío;NA;Titular1629;Nombre1629;Solar;20;11.65;NA;NA
Región del Biobío;NA;Titular1630;Nombre1630;Solar;10;10.7;NA;NA
Región del Biobío;NA;Titular1631;Nombre1631;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1632;Nombre1632;Solar;8;6;NA;NA
Región del Biobío;NA;Titular1633;Nombre1633;Solar;11;11.04;NA;NA
Región del Biobío;NA;Titular1634;Nombre1634;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1635;Nombre1635;Solar;10;3.24;NA;NA
Región del Biobío;NA;Titular1636;Nombre1636;Solar;10;3.24;NA;NA
Región del Biobío;NA;Titular1637;Nombre1637;Solar;15.5;16.73;NA;NA
Región del Biobío;NA;Titular1638;Nombre1638;Solar;10;10.61;NA;NA
Región del Biobío;NA;Titular1639;Nombre1639;Solar;10;9.55;NA;NA
Región del Biobío;NA;Titular1640;Nombre1640;Solar;10;10.7;NA;NA
Región del Biobío;NA;Titular1641;Nombre1641;Solar;10;10.7;NA;NA
Región del Biobío;NA;Titular1642;Nombre1642;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1643;Nombre1643;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1644;Nombre1644;Solar;236;161.45;NA;NA
Región del Biobío;NA;Titular1645;Nombre1645;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1646;Nombre1646;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1647;Nombre1647;Solar;20;11.65;NA;NA
Región del Biobío;NA;Titular1648;Nombre1648;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1649;Nombre1649;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1650;Nombre1650;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1651;Nombre1651;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1652;Nombre1652;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1653;Nombre1653;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1654;Nombre1654;Solar;15.5;16.73;NA;NA
Región del Biobío;NA;Titular1655;Nombre1655;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1656;Nombre1656;Solar;10;10.16;NA;NA
Región del Biobío;NA;Titular1657;Nombre1657;Solar;10;10.79;NA;NA
Región del Biobío;NA;Titular1658;Nombre1658;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1659;Nombre1659;Solar;10;10.64;NA;NA
Región del Biobío;NA;Titular1660;Nombre1660;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1661;Nombre1661;Solar;5;4.9;NA;NA
Región del Biobío;NA;Titular1662;Nombre1662;Solar;6.5;6.78;NA;NA
Región del Biobío;NA;Titular1663;Nombre1663;Solar;6.5;6.78;NA;NA
Región del Biobío;NA;Titular1664;Nombre1664;Solar;10;10.7;NA;NA
Región del Biobío;NA;Titular1665;Nombre1665;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1666;Nombre1666;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1667;Nombre1667;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1668;Nombre1668;Solar;10;10.87;NA;NA
Región del Biobío;NA;Titular1669;Nombre1669;Solar;10;10.16;NA;NA
Región del Biobío;NA;Titular1670;Nombre1670;Solar;10;10.87;NA;NA
Región del Biobío;NA;Titular1671;Nombre1671;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1672;Nombre1672;Solar;10;10.87;NA;NA
Región del Biobío;NA;Titular1673;Nombre1673;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1674;Nombre1674;Solar;6.5;6.78;NA;NA
Región del Biobío;NA;Titular1675;Nombre1675;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1676;Nombre1676;Solar;4.9;4.55;NA;NA
Región del Biobío;NA;Titular1677;Nombre1677;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1678;Nombre1678;Solar;5;4.9;NA;NA
Región del Biobío;NA;Titular1679;Nombre1679;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1680;Nombre1680;Solar;11;11;NA;NA
Región del Biobío;NA;Titular1681;Nombre1681;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1682;Nombre1682;Solar;10;10.61;NA;NA
Región del Biobío;NA;Titular1683;Nombre1683;Solar;12;10;NA;NA
Región del Biobío;NA;Titular1684;Nombre1684;Solar;15.5;16.73;NA;NA
Región del Biobío;NA;Titular1685;Nombre1685;Solar;17;18.3;NA;NA
Región del Biobío;NA;Titular1686;Nombre1686;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1687;Nombre1687;Solar;4.9;4.55;NA;NA
Región del Biobío;NA;Titular1688;Nombre1688;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1689;Nombre1689;Solar;11;11;NA;NA
Región del Biobío;NA;Titular1690;Nombre1690;Solar;10.2;11.36;NA;NA
Región del Biobío;NA;Titular1691;Nombre1691;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1692;Nombre1692;Solar;5;4.9;NA;NA
Región del Biobío;NA;Titular1693;Nombre1693;Solar;10;9.55;NA;NA
Región del Biobío;NA;Titular1694;Nombre1694;Solar;11;11;NA;NA
Región del Biobío;NA;Titular1695;Nombre1695;Solar;9;9;NA;NA
Región del Biobío;NA;Titular1696;Nombre1696;Solar;6.5;6.78;NA;NA
Región del Biobío;NA;Titular1697;Nombre1697;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1698;Nombre1698;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1699;Nombre1699;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1700;Nombre1700;Solar;10;10.53;NA;NA
Región del Biobío;NA;Titular1701;Nombre1701;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1702;Nombre1702;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1703;Nombre1703;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1704;Nombre1704;Solar;8;8;NA;NA
Región del Biobío;NA;Titular1705;Nombre1705;Solar;12;12;NA;NA
Región del Biobío;NA;Titular1706;Nombre1706;Solar;10;9.55;NA;NA
Región del Biobío;NA;Titular1707;Nombre1707;Solar;11;11.04;NA;NA
Región del Biobío;NA;Titular1708;Nombre1708;Solar;11;11;NA;NA
Región del Biobío;NA;Titular1709;Nombre1709;Solar;10.2;11.36;NA;NA
Región del Biobío;NA;Titular1710;Nombre1710;Solar;5;4.9;NA;NA
Región del Biobío;NA;Titular1711;Nombre1711;Solar;7;7.016;NA;NA
Región del Biobío;NA;Titular1712;Nombre1712;Solar;10;11;NA;NA
Región del Biobío;NA;Titular1713;Nombre1713;Solar;12;9;NA;NA
Región del Biobío;NA;Titular1714;Nombre1714;Solar;10;10.53;NA;NA
Región del Biobío;NA;Titular1715;Nombre1715;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1716;Nombre1716;Solar;10;3.24;NA;NA
Región del Biobío;NA;Titular1717;Nombre1717;Solar;10;10.79;NA;NA
Región del Biobío;NA;Titular1718;Nombre1718;Solar;9;11.016;NA;NA
Región del Biobío;NA;Titular1719;Nombre1719;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1720;Nombre1720;Solar;10;10.79;NA;NA
Región del Biobío;NA;Titular1721;Nombre1721;Solar;10;11.016;NA;NA
Región del Biobío;NA;Titular1722;Nombre1722;Solar;10;10.61;NA;NA
Región del Biobío;NA;Titular1723;Nombre1723;Solar;11;11.04;NA;NA
Región del Biobío;NA;Titular1724;Nombre1724;Solar;10;10.7;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1725;Nombre1725;Eólica;242;107;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1726;Nombre1726;Eólica;150;138;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1727;Nombre1727;Eólica;150;138;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1728;Nombre1728;Eólica;242;107;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1729;Nombre1729;Eólica;400;364;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1730;Nombre1730;Eólica;400;364;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1731;Nombre1731;Eólica;400;364;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1732;Nombre1732;Hidro;6.4;2.56;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1733;Nombre1733;Hidro;4.5;9.05;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1734;Nombre1734;Hidro;6.4;2.56;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1735;Nombre1735;Hidro;30;11.5;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1736;Nombre1736;Hidro;6.4;2.56;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1737;Nombre1737;Hidro;30;11.5;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1738;Nombre1738;Hidro;6.4;2.56;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1739;Nombre1739;Solar;77;69.8;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1740;Nombre1740;Solar;10;9.59;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1741;Nombre1741;Solar;10.7;10.52;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1742;Nombre1742;Solar;6.5;7.34;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1743;Nombre1743;Solar;9;10.07;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1744;Nombre1744;Solar;10.7;10.52;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1745;Nombre1745;Solar;10;11;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1746;Nombre1746;Solar;7;7.84;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1747;Nombre1747;Solar;11.5;8;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1748;Nombre1748;Solar;0.8;0.8295;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1749;Nombre1749;Solar;9;10.6;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1750;Nombre1750;Solar;8.6;7.83;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1751;Nombre1751;Solar;18;9.22;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1752;Nombre1752;Solar;7;7.84;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1753;Nombre1753;Solar;10;3.24;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1754;Nombre1754;Solar;12;9.58;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1755;Nombre1755;Solar;11.5;10.75;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1756;Nombre1756;Solar;12;12;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1757;Nombre1757;Solar;7.7;8.38;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1758;Nombre1758;Solar;12;11.47;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1759;Nombre1759;Solar;7.8;8;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1760;Nombre1760;Solar;11.5;9;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1761;Nombre1761;Solar;9;10.07;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1762;Nombre1762;Solar;20;11.189;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1763;Nombre1763;Solar;10;6.5;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1764;Nombre1764;Solar;90;93;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1765;Nombre1765;Solar;146;121;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1766;Nombre1766;Solar;55;60;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1767;Nombre1767;Solar;11.8;11.76;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1768;Nombre1768;Solar;6.5;7.34;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1769;Nombre1769;Solar;11;11;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1770;Nombre1770;Solar;10;10.8;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1771;Nombre1771;Solar;15;10.3;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1772;Nombre1772;Solar;10.4;10.43;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1773;Nombre1773;Solar;0.8;0.8295;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1774;Nombre1774;Solar;15;7.14;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1775;Nombre1775;Solar;10;11;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1776;Nombre1776;Solar;10;14.196;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1777;Nombre1777;Solar;0.8;0.8295;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1778;Nombre1778;Solar;13;9.97;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1779;Nombre1779;Solar;120;115.002;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1780;Nombre1780;Solar;11.2;10.12;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1781;Nombre1781;Solar;12;11.2;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1782;Nombre1782;Solar;10;9.79;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1783;Nombre1783;Solar;10;10.52;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1784;Nombre1784;Solar;11.2;11.188;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1785;Nombre1785;Solar;11.2;11.188;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1786;Nombre1786;Solar;180;180;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1787;Nombre1787;Solar;12;12;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1788;Nombre1788;Solar;10;15.45;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1789;Nombre1789;Solar;11;9;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1790;Nombre1790;Solar;10.4;10.43;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1791;Nombre1791;Solar;8.4;8.5;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1792;Nombre1792;Solar;7.8;7.767;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1793;Nombre1793;Solar;20;12.52;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1794;Nombre1794;Solar;66;24;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1795;Nombre1795;Solar;12;11.7;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1796;Nombre1796;Solar;10;3.24;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1797;Nombre1797;Solar;15;8.99;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1798;Nombre1798;Solar;98;83;NA;NA
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1799;Nombre1799;Solar;10;11.87;NA;NA
